FECHA_INGRESO,RESULTADO,municipio_resx
2020-08-16,1,"YUCATÁN,UMÁN"
2020-08-16,2,"YUCATÁN,VALLADOLID"
2020-08-16,2,"ZACATECAS,CALERA"
2020-08-16,1,"ZACATECAS,CAÑITAS DE FELIPE PESCADOR"
2020-08-16,6,"ZACATECAS,CONCEPCIÓN DEL ORO"
2020-08-16,1,"ZACATECAS,CUAUHTÉMOC"
2020-08-16,11,"ZACATECAS,FRESNILLO"
2020-08-16,11,"ZACATECAS,GUADALUPE"
2020-08-16,1,"ZACATECAS,MIGUEL AUZA"
2020-08-16,2,"ZACATECAS,MORELOS"
2020-08-16,1,"ZACATECAS,NORIA DE ÁNGELES"
2020-08-16,1,"ZACATECAS,PÁNUCO"
2020-08-16,2,"ZACATECAS,VILLA DE COS"
2020-08-16,1,"ZACATECAS,VILLA GARCÍA"
2020-08-16,7,"ZACATECAS,ZACATECAS"
2020-08-17,72,"AGUASCALIENTES,AGUASCALIENTES"
2020-08-17,1,"AGUASCALIENTES,ASIENTOS"
2020-08-17,6,"AGUASCALIENTES,JESÚS MARÍA"
2020-08-17,1,"AGUASCALIENTES,PABELLÓN DE ARTEAGA"
2020-08-17,6,"AGUASCALIENTES,RINCÓN DE ROMOS"
2020-08-17,4,"AGUASCALIENTES,TEPEZALÁ"
2020-08-17,40,"BAJA CALIFORNIA,ENSENADA"
2020-08-17,36,"BAJA CALIFORNIA,MEXICALI"
2020-08-17,5,"BAJA CALIFORNIA,PLAYAS DE ROSARITO"
2020-08-17,2,"BAJA CALIFORNIA,TECATE"
2020-08-17,77,"BAJA CALIFORNIA,TIJUANA"
2020-08-17,6,"BAJA CALIFORNIA SUR,COMONDÚ"
2020-08-17,96,"BAJA CALIFORNIA SUR,LA PAZ"
2020-08-17,3,"BAJA CALIFORNIA SUR,LORETO"
2020-08-17,35,"BAJA CALIFORNIA SUR,LOS CABOS"
2020-08-17,4,"BAJA CALIFORNIA SUR,MULEGÉ"
2020-08-17,14,"CAMPECHE,CAMPECHE"
2020-08-17,6,"CAMPECHE,CARMEN"
2020-08-17,4,"CAMPECHE,ESCÁRCEGA"
2020-08-17,6,"CAMPECHE,HECELCHAKÁN"
2020-08-17,1,"CHIAPAS,ACALA"
2020-08-17,1,"CHIAPAS,BERRIOZÁBAL"
2020-08-17,1,"CHIAPAS,COMITÁN DE DOMÍNGUEZ"
2020-08-17,1,"CHIAPAS,JUÁREZ"
2020-08-17,2,"CHIAPAS,LAS MARGARITAS"
2020-08-17,1,"CHIAPAS,MOTOZINTLA"
2020-08-17,1,"CHIAPAS,OCOZOCOAUTLA DE ESPINOSA"
2020-08-17,1,"CHIAPAS,PICHUCALCO"
2020-08-17,1,"CHIAPAS,SALTO DE AGUA"
2020-08-17,2,"CHIAPAS,TAPACHULA"
2020-08-17,6,"CHIAPAS,TUXTLA GUTIÉRREZ"
2020-08-17,17,"CHIHUAHUA,CHIHUAHUA"
2020-08-17,2,"CHIHUAHUA,CUAUHTÉMOC"
2020-08-17,6,"CHIHUAHUA,DELICIAS"
2020-08-17,4,"CHIHUAHUA,HIDALGO DEL PARRAL"
2020-08-17,28,"CHIHUAHUA,JUÁREZ"
2020-08-17,3,"CHIHUAHUA,MEOQUI"
2020-08-17,2,"CHIHUAHUA,NUEVO CASAS GRANDES"
2020-08-17,2,"CHIHUAHUA,OJINAGA"
2020-08-17,51,"CIUDAD DE MÉXICO,AZCAPOTZALCO"
2020-08-17,37,"CIUDAD DE MÉXICO,BENITO JUÁREZ"
2020-08-17,47,"CIUDAD DE MÉXICO,COYOACÁN"
2020-08-17,35,"CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS"
2020-08-17,46,"CIUDAD DE MÉXICO,CUAUHTÉMOC"
2020-08-17,117,"CIUDAD DE MÉXICO,GUSTAVO A. MADERO"
2020-08-17,62,"CIUDAD DE MÉXICO,IZTACALCO"
2020-08-17,121,"CIUDAD DE MÉXICO,IZTAPALAPA"
2020-08-17,36,"CIUDAD DE MÉXICO,LA MAGDALENA CONTRERAS"
2020-08-17,31,"CIUDAD DE MÉXICO,MIGUEL HIDALGO"
2020-08-17,23,"CIUDAD DE MÉXICO,MILPA ALTA"
2020-08-17,95,"CIUDAD DE MÉXICO,TLALPAN"
2020-08-17,59,"CIUDAD DE MÉXICO,TLÁHUAC"
2020-08-17,51,"CIUDAD DE MÉXICO,VENUSTIANO CARRANZA"
2020-08-17,45,"CIUDAD DE MÉXICO,XOCHIMILCO"
2020-08-17,69,"CIUDAD DE MÉXICO,ÁLVARO OBREGÓN"
2020-08-17,8,"COAHUILA DE ZARAGOZA,ACUÑA"
2020-08-17,5,"COAHUILA DE ZARAGOZA,ALLENDE"
2020-08-17,4,"COAHUILA DE ZARAGOZA,CASTAÑOS"
2020-08-17,3,"COAHUILA DE ZARAGOZA,FRANCISCO I. MADERO"
2020-08-17,3,"COAHUILA DE ZARAGOZA,FRONTERA"
2020-08-17,11,"COAHUILA DE ZARAGOZA,MATAMOROS"
2020-08-17,20,"COAHUILA DE ZARAGOZA,MONCLOVA"
2020-08-17,9,"COAHUILA DE ZARAGOZA,MÚZQUIZ"
2020-08-17,2,"COAHUILA DE ZARAGOZA,NAVA"
2020-08-17,1,"COAHUILA DE ZARAGOZA,OCAMPO"
2020-08-17,39,"COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS"
2020-08-17,1,"COAHUILA DE ZARAGOZA,RAMOS ARIZPE"
2020-08-17,4,"COAHUILA DE ZARAGOZA,SABINAS"
2020-08-17,103,"COAHUILA DE ZARAGOZA,SALTILLO"
2020-08-17,13,"COAHUILA DE ZARAGOZA,SAN JUAN DE SABINAS"
2020-08-17,5,"COAHUILA DE ZARAGOZA,SAN PEDRO"
2020-08-17,34,"COAHUILA DE ZARAGOZA,TORREÓN"
2020-08-17,1,"COAHUILA DE ZARAGOZA,VIESCA"
2020-08-17,6,"COAHUILA DE ZARAGOZA,VILLA UNIÓN"
2020-08-17,1,"COLIMA,ARMERÍA"
2020-08-17,20,"COLIMA,COLIMA"
2020-08-17,1,"COLIMA,COQUIMATLÁN"
2020-08-17,3,"COLIMA,CUAUHTÉMOC"
2020-08-17,1,"COLIMA,IXTLAHUACÁN"
2020-08-17,21,"COLIMA,MANZANILLO"
2020-08-17,1,"COLIMA,MINATITLÁN"
2020-08-17,11,"COLIMA,TECOMÁN"
2020-08-17,16,"COLIMA,VILLA DE ÁLVAREZ"
2020-08-17,4,"DURANGO,CUENCAMÉ"
2020-08-17,61,"DURANGO,DURANGO"
2020-08-17,33,"DURANGO,GÓMEZ PALACIO"
2020-08-17,9,"DURANGO,LERDO"
2020-08-17,5,"DURANGO,NUEVO IDEAL"
2020-08-17,4,"DURANGO,PUEBLO NUEVO"
2020-08-17,1,"GUANAJUATO,ABASOLO"
2020-08-17,12,"GUANAJUATO,ACÁMBARO"
2020-08-17,2,"GUANAJUATO,APASEO EL ALTO"
2020-08-17,6,"GUANAJUATO,APASEO EL GRANDE"
2020-08-17,26,"GUANAJUATO,CELAYA"
2020-08-17,4,"GUANAJUATO,COMONFORT"
2020-08-17,10,"GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL"
2020-08-17,15,"GUANAJUATO,GUANAJUATO"
2020-08-17,1,"GUANAJUATO,HUANÍMARO"
2020-08-17,32,"GUANAJUATO,IRAPUATO"
2020-08-17,3,"GUANAJUATO,JARAL DEL PROGRESO"
2020-08-17,3,"GUANAJUATO,JERÉCUARO"
2020-08-17,82,"GUANAJUATO,LEÓN"
2020-08-17,2,"GUANAJUATO,MANUEL DOBLADO"
2020-08-17,3,"GUANAJUATO,MOROLEÓN"
2020-08-17,4,"GUANAJUATO,OCAMPO"
2020-08-17,2,"GUANAJUATO,PUEBLO NUEVO"
2020-08-17,1,"GUANAJUATO,PURÍSIMA DEL RINCÓN"
2020-08-17,3,"GUANAJUATO,PÉNJAMO"
2020-08-17,3,"GUANAJUATO,ROMITA"
2020-08-17,28,"GUANAJUATO,SALAMANCA"
2020-08-17,13,"GUANAJUATO,SALVATIERRA"
2020-08-17,7,"GUANAJUATO,SAN DIEGO DE LA UNIÓN"
2020-08-17,13,"GUANAJUATO,SAN FELIPE"
2020-08-17,6,"GUANAJUATO,SAN FRANCISCO DEL RINCÓN"
2020-08-17,6,"GUANAJUATO,SAN JOSÉ ITURBIDE"
2020-08-17,12,"GUANAJUATO,SAN LUIS DE LA PAZ"
2020-08-17,4,"GUANAJUATO,SAN MIGUEL DE ALLENDE"
2020-08-17,5,"GUANAJUATO,SANTA CRUZ DE JUVENTINO ROSAS"
2020-08-17,1,"GUANAJUATO,SANTIAGO MARAVATÍO"
2020-08-17,11,"GUANAJUATO,SILAO DE LA VICTORIA"
2020-08-17,1,"GUANAJUATO,TARANDACUAO"
2020-08-17,1,"GUANAJUATO,TIERRA BLANCA"
2020-08-17,6,"GUANAJUATO,URIANGATO"
2020-08-17,15,"GUANAJUATO,VALLE DE SANTIAGO"
2020-08-17,2,"GUANAJUATO,VILLAGRÁN"
2020-08-17,10,"GUANAJUATO,YURIRIA"
2020-08-17,29,"GUERRERO,ACAPULCO DE JUÁREZ"
2020-08-17,6,"GUERRERO,AHUACUOTZINGO"
2020-08-17,1,"GUERRERO,ATOYAC DE ÁLVAREZ"
2020-08-17,2,"GUERRERO,AYUTLA DE LOS LIBRES"
2020-08-17,1,"GUERRERO,BUENAVISTA DE CUÉLLAR"
2020-08-17,5,"GUERRERO,CHILAPA DE ÁLVAREZ"
2020-08-17,51,"GUERRERO,CHILPANCINGO DE LOS BRAVO"
2020-08-17,1,"GUERRERO,COYUCA DE CATALÁN"
2020-08-17,1,"GUERRERO,IGUALA DE LA INDEPENDENCIA"
2020-08-17,2,"GUERRERO,JUCHITÁN"
2020-08-17,1,"GUERRERO,LA UNIÓN DE ISIDORO MONTES DE OCA"
2020-08-17,5,"GUERRERO,OMETEPEC"
2020-08-17,2,"GUERRERO,SAN MARCOS"
2020-08-17,3,"GUERRERO,TAXCO DE ALARCÓN"
2020-08-17,3,"GUERRERO,TELOLOAPAN"
2020-08-17,5,"GUERRERO,TIXTLA DE GUERRERO"
2020-08-17,3,"GUERRERO,TLAPA DE COMONFORT"
2020-08-17,4,"GUERRERO,TÉCPAN DE GALEANA"
2020-08-17,1,"GUERRERO,XALPATLÁHUAC"
2020-08-17,1,"GUERRERO,XOCHIHUEHUETLÁN"
2020-08-17,2,"GUERRERO,XOCHISTLAHUACA"
2020-08-17,5,"GUERRERO,ZIHUATANEJO DE AZUETA"
2020-08-17,1,"HIDALGO,ACATLÁN"
2020-08-17,5,"HIDALGO,ACAXOCHITLÁN"
2020-08-17,1,"HIDALGO,ALFAJAYUCAN"
2020-08-17,6,"HIDALGO,APAN"
2020-08-17,1,"HIDALGO,ATITALAQUIA"
2020-08-17,1,"HIDALGO,ATOTONILCO DE TULA"
2020-08-17,1,"HIDALGO,CHAPANTONGO"
2020-08-17,1,"HIDALGO,CHILCUAUTLA"
2020-08-17,2,"HIDALGO,CUAUTEPEC DE HINOJOSA"
2020-08-17,1,"HIDALGO,EL ARENAL"
2020-08-17,1,"HIDALGO,EMILIANO ZAPATA"
2020-08-17,7,"HIDALGO,FRANCISCO I. MADERO"
2020-08-17,2,"HIDALGO,HUEJUTLA DE REYES"
2020-08-17,2,"HIDALGO,HUICHAPAN"
2020-08-17,2,"HIDALGO,IXMIQUILPAN"
2020-08-17,5,"HIDALGO,MINERAL DE LA REFORMA"
2020-08-17,3,"HIDALGO,MIXQUIAHUALA DE JUÁREZ"
2020-08-17,1,"HIDALGO,MOLANGO DE ESCAMILLA"
2020-08-17,2,"HIDALGO,NOPALA DE VILLAGRÁN"
2020-08-17,21,"HIDALGO,PACHUCA DE SOTO"
2020-08-17,1,"HIDALGO,PROGRESO DE OBREGÓN"
2020-08-17,1,"HIDALGO,SAN AGUSTÍN METZQUITITLÁN"
2020-08-17,1,"HIDALGO,SAN SALVADOR"
2020-08-17,1,"HIDALGO,SANTIAGO DE ANAYA"
2020-08-17,2,"HIDALGO,TEPEAPULCO"
2020-08-17,5,"HIDALGO,TEPEJI DEL RÍO DE OCAMPO"
2020-08-17,9,"HIDALGO,TIZAYUCA"
2020-08-17,1,"HIDALGO,TLAHUELILPAN"
2020-08-17,3,"HIDALGO,TLANALAPA"
2020-08-17,6,"HIDALGO,TULA DE ALLENDE"
2020-08-17,7,"HIDALGO,TULANCINGO DE BRAVO"
2020-08-17,1,"HIDALGO,ZACUALTIPÁN DE ÁNGELES"
2020-08-17,5,"HIDALGO,ZEMPOALA"
2020-08-17,3,"HIDALGO,ZIMAPÁN"
2020-08-17,1,"JALISCO,ACATIC"
2020-08-17,2,"JALISCO,ACATLÁN DE JUÁREZ"
2020-08-17,1,"JALISCO,AHUALULCO DE MERCADO"
2020-08-17,1,"JALISCO,ARANDAS"
2020-08-17,10,"JALISCO,ATOTONILCO EL ALTO"
2020-08-17,6,"JALISCO,AUTLÁN DE NAVARRO"
2020-08-17,1,"JALISCO,AYOTLÁN"
2020-08-17,5,"JALISCO,CASIMIRO CASTILLO"
2020-08-17,4,"JALISCO,COLOTLÁN"
2020-08-17,1,"JALISCO,CUAUTITLÁN DE GARCÍA BARRAGÁN"
2020-08-17,1,"JALISCO,EL ARENAL"
2020-08-17,2,"JALISCO,EL GRULLO"
2020-08-17,1,"JALISCO,EL LIMÓN"
2020-08-17,2,"JALISCO,EL SALTO"
2020-08-17,1,"JALISCO,ENCARNACIÓN DE DÍAZ"
2020-08-17,82,"JALISCO,GUADALAJARA"
2020-08-17,2,"JALISCO,JAMAY"
2020-08-17,1,"JALISCO,JUANACATLÁN"
2020-08-17,7,"JALISCO,LA BARCA"
2020-08-17,2,"JALISCO,LA HUERTA"
2020-08-17,13,"JALISCO,LAGOS DE MORENO"
2020-08-17,3,"JALISCO,MASCOTA"
2020-08-17,2,"JALISCO,OCOTLÁN"
2020-08-17,2,"JALISCO,OJUELOS DE JALISCO"
2020-08-17,1,"JALISCO,PONCITLÁN"
2020-08-17,24,"JALISCO,PUERTO VALLARTA"
2020-08-17,2,"JALISCO,QUITUPAN"
2020-08-17,1,"JALISCO,SAN CRISTÓBAL DE LA BARRANCA"
2020-08-17,3,"JALISCO,SAN JUAN DE LOS LAGOS"
2020-08-17,2,"JALISCO,SAN MIGUEL EL ALTO"
2020-08-17,12,"JALISCO,SAN PEDRO TLAQUEPAQUE"
2020-08-17,7,"JALISCO,TAMAZULA DE GORDIANO"
2020-08-17,5,"JALISCO,TEOCALTICHE"
2020-08-17,9,"JALISCO,TEPATITLÁN DE MORELOS"
2020-08-17,12,"JALISCO,TLAJOMULCO DE ZÚÑIGA"
2020-08-17,19,"JALISCO,TONALÁ"
2020-08-17,1,"JALISCO,TONAYA"
2020-08-17,1,"JALISCO,TOTATICHE"
2020-08-17,1,"JALISCO,TUXPAN"
2020-08-17,48,"JALISCO,ZAPOPAN"
2020-08-17,1,"JALISCO,ZAPOTLÁN DEL REY"
2020-08-17,4,"JALISCO,ZAPOTLÁN EL GRANDE"
2020-08-17,1,"MICHOACÁN DE OCAMPO,ACUITZIO"
2020-08-17,6,"MICHOACÁN DE OCAMPO,APATZINGÁN"
2020-08-17,12,"MICHOACÁN DE OCAMPO,ARIO"
2020-08-17,1,"MICHOACÁN DE OCAMPO,ARTEAGA"
2020-08-17,2,"MICHOACÁN DE OCAMPO,CHILCHOTA"
2020-08-17,1,"MICHOACÁN DE OCAMPO,COALCOMÁN DE VÁZQUEZ PALLARES"
2020-08-17,1,"MICHOACÁN DE OCAMPO,COTIJA"
2020-08-17,2,"MICHOACÁN DE OCAMPO,CUITZEO"
2020-08-17,2,"MICHOACÁN DE OCAMPO,ECUANDUREO"
2020-08-17,1,"MICHOACÁN DE OCAMPO,GABRIEL ZAMORA"
2020-08-17,9,"MICHOACÁN DE OCAMPO,HIDALGO"
2020-08-17,3,"MICHOACÁN DE OCAMPO,HUETAMO"
2020-08-17,4,"MICHOACÁN DE OCAMPO,INDAPARAPEO"
2020-08-17,5,"MICHOACÁN DE OCAMPO,JACONA"
2020-08-17,2,"MICHOACÁN DE OCAMPO,JIMÉNEZ"
2020-08-17,7,"MICHOACÁN DE OCAMPO,JIQUILPAN"
2020-08-17,2,"MICHOACÁN DE OCAMPO,JOSÉ SIXTO VERDUZCO"
2020-08-17,2,"MICHOACÁN DE OCAMPO,LA HUACANA"
2020-08-17,10,"MICHOACÁN DE OCAMPO,LA PIEDAD"
2020-08-17,3,"MICHOACÁN DE OCAMPO,LOS REYES"
2020-08-17,21,"MICHOACÁN DE OCAMPO,LÁZARO CÁRDENAS"
2020-08-17,3,"MICHOACÁN DE OCAMPO,MADERO"
2020-08-17,9,"MICHOACÁN DE OCAMPO,MARAVATÍO"
2020-08-17,1,"MICHOACÁN DE OCAMPO,MARCOS CASTELLANOS"
2020-08-17,51,"MICHOACÁN DE OCAMPO,MORELIA"
2020-08-17,1,"MICHOACÁN DE OCAMPO,MÚGICA"
2020-08-17,1,"MICHOACÁN DE OCAMPO,NAHUATZEN"
2020-08-17,1,"MICHOACÁN DE OCAMPO,NOCUPÉTARO"
2020-08-17,1,"MICHOACÁN DE OCAMPO,PANINDÍCUARO"
2020-08-17,6,"MICHOACÁN DE OCAMPO,PARACHO"
2020-08-17,4,"MICHOACÁN DE OCAMPO,PURUÁNDIRO"
2020-08-17,4,"MICHOACÁN DE OCAMPO,PURÉPERO"
2020-08-17,14,"MICHOACÁN DE OCAMPO,PÁTZCUARO"
2020-08-17,3,"MICHOACÁN DE OCAMPO,QUIROGA"
2020-08-17,1,"MICHOACÁN DE OCAMPO,SAHUAYO"
2020-08-17,3,"MICHOACÁN DE OCAMPO,SALVADOR ESCALANTE"
2020-08-17,1,"MICHOACÁN DE OCAMPO,SANTA ANA MAYA"
2020-08-17,1,"MICHOACÁN DE OCAMPO,SUSUPUATO"
2020-08-17,7,"MICHOACÁN DE OCAMPO,TACÁMBARO"
2020-08-17,1,"MICHOACÁN DE OCAMPO,TANGAMANDAPIO"
2020-08-17,2,"MICHOACÁN DE OCAMPO,TANGANCÍCUARO"
2020-08-17,5,"MICHOACÁN DE OCAMPO,TARÍMBARO"
2020-08-17,5,"MICHOACÁN DE OCAMPO,TLALPUJAHUA"
2020-08-17,1,"MICHOACÁN DE OCAMPO,TLAZAZALCA"
2020-08-17,1,"MICHOACÁN DE OCAMPO,TURICATO"
2020-08-17,28,"MICHOACÁN DE OCAMPO,URUAPAN"
2020-08-17,1,"MICHOACÁN DE OCAMPO,VILLAMAR"
2020-08-17,1,"MICHOACÁN DE OCAMPO,YURÉCUARO"
2020-08-17,3,"MICHOACÁN DE OCAMPO,ZACAPU"
2020-08-17,10,"MICHOACÁN DE OCAMPO,ZAMORA"
2020-08-17,6,"MICHOACÁN DE OCAMPO,ZITÁCUARO"
2020-08-17,1,"MORELOS,ATLATLAHUCAN"
2020-08-17,1,"MORELOS,AXOCHIAPAN"
2020-08-17,3,"MORELOS,AYALA"
2020-08-17,9,"MORELOS,CUAUTLA"
2020-08-17,17,"MORELOS,CUERNAVACA"
2020-08-17,1,"MORELOS,EMILIANO ZAPATA"
2020-08-17,2,"MORELOS,JIUTEPEC"
2020-08-17,1,"MORELOS,JOJUTLA"
2020-08-17,1,"MORELOS,JONACATEPEC DE LEANDRO VALLE"
2020-08-17,1,"MORELOS,MAZATEPEC"
2020-08-17,2,"MORELOS,TEMIXCO"
2020-08-17,1,"MORELOS,TEMOAC"
2020-08-17,1,"MORELOS,TEPOZTLÁN"
2020-08-17,1,"MORELOS,TLALTIZAPÁN DE ZAPATA"
2020-08-17,1,"MORELOS,XOCHITEPEC"
2020-08-17,5,"MORELOS,YAUTEPEC"
2020-08-17,1,"MORELOS,YECAPIXTLA"
2020-08-17,2,"MORELOS,ZACATEPEC"
2020-08-17,1,"MÉXICO,ACAMBAY DE RUÍZ CASTAÑEDA"
2020-08-17,7,"MÉXICO,ACOLMAN"
2020-08-17,3,"MÉXICO,ALMOLOYA DE JUÁREZ"
2020-08-17,1,"MÉXICO,ALMOLOYA DEL RÍO"
2020-08-17,3,"MÉXICO,ATENCO"
2020-08-17,2,"MÉXICO,ATIZAPÁN"
2020-08-17,12,"MÉXICO,ATIZAPÁN DE ZARAGOZA"
2020-08-17,6,"MÉXICO,ATLACOMULCO"
2020-08-17,1,"MÉXICO,ATLAUTLA"
2020-08-17,1,"MÉXICO,AXAPUSCO"
2020-08-17,1,"MÉXICO,AYAPANGO"
2020-08-17,1,"MÉXICO,CALIMAYA"
2020-08-17,3,"MÉXICO,CAPULHUAC"
2020-08-17,21,"MÉXICO,CHALCO"
2020-08-17,1,"MÉXICO,CHAPA DE MOTA"
2020-08-17,1,"MÉXICO,CHAPULTEPEC"
2020-08-17,1,"MÉXICO,CHIAUTLA"
2020-08-17,3,"MÉXICO,CHICOLOAPAN"
2020-08-17,2,"MÉXICO,CHICONCUAC"
2020-08-17,2,"MÉXICO,CHIMALHUACÁN"
2020-08-17,16,"MÉXICO,COACALCO DE BERRIOZÁBAL"
2020-08-17,2,"MÉXICO,COYOTEPEC"
2020-08-17,8,"MÉXICO,CUAUTITLÁN"
2020-08-17,6,"MÉXICO,CUAUTITLÁN IZCALLI"
2020-08-17,58,"MÉXICO,ECATEPEC DE MORELOS"
2020-08-17,1,"MÉXICO,EL ORO"
2020-08-17,1,"MÉXICO,HUEHUETOCA"
2020-08-17,3,"MÉXICO,HUIXQUILUCAN"
2020-08-17,25,"MÉXICO,IXTAPALUCA"
2020-08-17,6,"MÉXICO,IXTLAHUACA"
2020-08-17,2,"MÉXICO,JILOTEPEC"
2020-08-17,1,"MÉXICO,JIQUIPILCO"
2020-08-17,1,"MÉXICO,JOCOTITLÁN"
2020-08-17,1,"MÉXICO,JOQUICINGO"
2020-08-17,9,"MÉXICO,LA PAZ"
2020-08-17,6,"MÉXICO,LERMA"
2020-08-17,2,"MÉXICO,MELCHOR OCAMPO"
2020-08-17,10,"MÉXICO,METEPEC"
2020-08-17,2,"MÉXICO,MEXICALTZINGO"
2020-08-17,4,"MÉXICO,MORELOS"
2020-08-17,30,"MÉXICO,NAUCALPAN DE JUÁREZ"
2020-08-17,45,"MÉXICO,NEZAHUALCÓYOTL"
2020-08-17,7,"MÉXICO,NICOLÁS ROMERO"
2020-08-17,2,"MÉXICO,NOPALTEPEC"
2020-08-17,7,"MÉXICO,OCOYOACAC"
2020-08-17,3,"MÉXICO,OTUMBA"
2020-08-17,3,"MÉXICO,OTZOLOTEPEC"
2020-08-17,1,"MÉXICO,PAPALOTLA"
2020-08-17,1,"MÉXICO,SAN FELIPE DEL PROGRESO"
2020-08-17,8,"MÉXICO,SAN MARTÍN DE LAS PIRÁMIDES"
2020-08-17,1,"MÉXICO,SANTO TOMÁS"
2020-08-17,14,"MÉXICO,TECÁMAC"
2020-08-17,5,"MÉXICO,TEJUPILCO"
2020-08-17,1,"MÉXICO,TEMASCALCINGO"
2020-08-17,3,"MÉXICO,TEMASCALTEPEC"
2020-08-17,1,"MÉXICO,TEMOAYA"
2020-08-17,4,"MÉXICO,TENANCINGO"
2020-08-17,1,"MÉXICO,TENANGO DEL VALLE"
2020-08-17,1,"MÉXICO,TEOLOYUCAN"
2020-08-17,8,"MÉXICO,TEOTIHUACÁN"
2020-08-17,1,"MÉXICO,TEPETLAOXTOC"
2020-08-17,1,"MÉXICO,TEPETLIXPA"
2020-08-17,4,"MÉXICO,TEPOTZOTLÁN"
2020-08-17,3,"MÉXICO,TEXCOCO"
2020-08-17,5,"MÉXICO,TEZOYUCA"
2020-08-17,2,"MÉXICO,TIANGUISTENCO"
2020-08-17,6,"MÉXICO,TLALMANALCO"
2020-08-17,23,"MÉXICO,TLALNEPANTLA DE BAZ"
2020-08-17,51,"MÉXICO,TOLUCA"
2020-08-17,1,"MÉXICO,TONATICO"
2020-08-17,5,"MÉXICO,TULTEPEC"
2020-08-17,15,"MÉXICO,TULTITLÁN"
2020-08-17,1,"MÉXICO,VALLE DE BRAVO"
2020-08-17,10,"MÉXICO,VALLE DE CHALCO SOLIDARIDAD"
2020-08-17,3,"MÉXICO,VILLA DEL CARBÓN"
2020-08-17,3,"MÉXICO,XONACATLÁN"
2020-08-17,3,"MÉXICO,ZINACANTEPEC"
2020-08-17,1,"MÉXICO,ZUMPAHUACÁN"
2020-08-17,7,"MÉXICO,ZUMPANGO"
2020-08-17,1,"NAYARIT,ACAPONETA"
2020-08-17,3,"NAYARIT,BAHÍA DE BANDERAS"
2020-08-17,1,"NAYARIT,COMPOSTELA"
2020-08-17,2,"NAYARIT,DEL NAYAR"
2020-08-17,4,"NAYARIT,ROSAMORADA"
2020-08-17,1,"NAYARIT,RUÍZ"
2020-08-17,2,"NAYARIT,SAN BLAS"
2020-08-17,3,"NAYARIT,SANTIAGO IXCUINTLA"
2020-08-17,1,"NAYARIT,TECUALA"
2020-08-17,24,"NAYARIT,TEPIC"
2020-08-17,4,"NAYARIT,TUXPAN"
2020-08-17,3,"NAYARIT,XALISCO"
2020-08-17,17,"NUEVO LEÓN,ALLENDE"
2020-08-17,1,"NUEVO LEÓN,ANÁHUAC"
2020-08-17,36,"NUEVO LEÓN,APODACA"
2020-08-17,2,"NUEVO LEÓN,CADEREYTA JIMÉNEZ"
2020-08-17,2,"NUEVO LEÓN,CERRALVO"
2020-08-17,2,"NUEVO LEÓN,CIÉNEGA DE FLORES"
2020-08-17,5,"NUEVO LEÓN,EL CARMEN"
2020-08-17,3,"NUEVO LEÓN,GALEANA"
2020-08-17,13,"NUEVO LEÓN,GARCÍA"
2020-08-17,34,"NUEVO LEÓN,GENERAL ESCOBEDO"
2020-08-17,2,"NUEVO LEÓN,GENERAL TERÁN"
2020-08-17,1,"NUEVO LEÓN,GENERAL TREVIÑO"
2020-08-17,5,"NUEVO LEÓN,GENERAL ZUAZUA"
2020-08-17,51,"NUEVO LEÓN,GUADALUPE"
2020-08-17,8,"NUEVO LEÓN,JUÁREZ"
2020-08-17,4,"NUEVO LEÓN,LINARES"
2020-08-17,1,"NUEVO LEÓN,LOS RAMONES"
2020-08-17,11,"NUEVO LEÓN,MONTEMORELOS"
2020-08-17,123,"NUEVO LEÓN,MONTERREY"
2020-08-17,1,"NUEVO LEÓN,PESQUERÍA"
2020-08-17,10,"NUEVO LEÓN,SABINAS HIDALGO"
2020-08-17,2,"NUEVO LEÓN,SALINAS VICTORIA"
2020-08-17,37,"NUEVO LEÓN,SAN NICOLÁS DE LOS GARZA"
2020-08-17,4,"NUEVO LEÓN,SAN PEDRO GARZA GARCÍA"
2020-08-17,32,"NUEVO LEÓN,SANTA CATARINA"
2020-08-17,1,"NUEVO LEÓN,SANTIAGO"
2020-08-17,1,"OAXACA,ASUNCIÓN IXTALTEPEC"
2020-08-17,2,"OAXACA,CHALCATONGO DE HIDALGO"
2020-08-17,1,"OAXACA,CUILÁPAM DE GUERRERO"
2020-08-17,7,"OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN"
2020-08-17,1,"OAXACA,HEROICA CIUDAD DE TLAXIACO"
2020-08-17,2,"OAXACA,JUCHITÁN DE ZARAGOZA"
2020-08-17,1,"OAXACA,LOMA BONITA"
2020-08-17,1,"OAXACA,MAGDALENA APASCO"
2020-08-17,3,"OAXACA,MIAHUATLÁN DE PORFIRIO DÍAZ"
2020-08-17,1,"OAXACA,MONJAS"
2020-08-17,1,"OAXACA,NAZARENO ETLA"
2020-08-17,32,"OAXACA,OAXACA DE JUÁREZ"
2020-08-17,1,"OAXACA,PINOTEPA DE DON LUIS"
2020-08-17,1,"OAXACA,SALINA CRUZ"
2020-08-17,1,"OAXACA,SAN AGUSTÍN ETLA"
2020-08-17,1,"OAXACA,SAN AGUSTÍN YATARENI"
